timestamp,time_s,mission_id,mission_phase,lat,lon,alt_m,speed_ms,gps_satellites,hdop,roll_deg,pitch_deg,yaw_deg,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,battery_pct,voltage_v,current_a,motor_temp_c,rssi_dbm,anomaly,anomaly_type
2024-03-15 10:00:12,12,0,takeoff,40.418672,-3.703128,6.06,6.773,12,1.27,0.09,3.788,14.862,0.1798,-0.392,1.0168,0.537,-0.773,1.148,97.92,21.864,13.505,58.84,-68.2,0,normal
2024-03-15 10:00:13,13,0,takeoff,40.41854,-3.703076,6.83,10.329,12,1.34,3.538,5.186,16.174,0.5604,0.3566,0.997,1.425,1.176,1.198,97.94,21.742,16.342,65.06,-66.3,0,normal
2024-03-15 10:00:14,14,0,takeoff,40.418523,-3.702978,7.14,9.989,12,2.28,3.343,4.255,17.21,-0.1637,0.3635,0.986,-1.984,-0.74,1.77,97.98,21.899,16.601,64.93,-67.9,0,normal
2024-03-15 10:00:15,15,0,takeoff,40.418554,-3.70284,7.24,2.964,11,1.29,2.663,3.605,18.473,-0.6713,-0.0619,0.9923,-0.338,0.097,1.471,98.08,21.852,10.33,53.94,-64.2,0,normal
2024-03-15 10:00:16,16,0,takeoff,40.418502,-3.702912,8.65,3.587,12,1.39,2.026,4.629,18.856,0.203,-0.1117,1.0154,-0.311,0.254,0.917,97.99,21.765,10.773,54.73,-65.8,0,normal
2024-03-15 10:00:17,17,0,takeoff,40.418537,-3.702924,8.56,7.392,11,1.41,3.413,3.16,20.301,0.782,-0.3827,0.9678,1.472,-1.149,1.011,98.0,21.802,14.081,60.57,-68.7,0,normal
2024-03-15 10:00:18,18,0,takeoff,40.418443,-3.702751,8.96,14.428,11,1.23,4.284,4.397,21.105,0.0873,0.3049,0.9929,1.36,1.028,1.455,97.95,21.72,19.378,69.34,-68.5,0,normal
2024-03-15 10:00:19,19,0,takeoff,40.418384,-3.702648,9.79,8.209,11,1.53,5.534,3.837,22.695,-0.4632,0.3862,1.0214,0.173,0.174,2.15,98.02,21.745,14.713,61.96,-71.0,0,normal
2024-03-15 10:00:20,20,0,takeoff,40.418491,-3.702564,10.07,2.298,12,1.31,5.173,2.887,24.342,-0.3781,-0.5357,0.9966,1.275,0.559,1.562,97.99,21.906,9.838,52.88,-73.2,0,normal
2024-03-15 10:00:21,21,0,takeoff,40.418369,-3.702597,10.62,8.37,11,1.34,7.083,3.866,25.267,0.2229,-0.3672,1.0055,-0.159,-0.629,1.141,97.91,21.772,14.562,60.47,-64.4,0,normal
2024-03-15 10:00:22,22,0,takeoff,40.418344,-3.702546,11.75,10.747,13,1.41,4.112,3.732,27.056,0.0116,0.1203,1.0217,-0.393,0.542,0.575,98.01,21.85,16.761,64.93,-68.3,0,normal
2024-03-15 10:00:23,23,0,takeoff,40.418229,-3.70242,11.42,6.368,13,1.31,6.607,4.187,27.029,-0.3365,0.381,1.0178,0.631,0.874,0.442,98.01,21.818,13.169,58.1,-70.9,0,normal
2024-03-15 10:00:24,24,0,takeoff,40.418231,-3.702524,11.9,0.888,11,1.28,5.796,3.834,29.05,0.3465,-0.0342,0.9912,0.623,0.274,1.27,98.23,21.866,8.889,50.29,-65.8,0,normal
2024-03-15 10:00:25,25,0,takeoff,40.41822,-3.702405,12.53,10.491,12,1.36,6.755,3.193,29.376,0.2448,-0.1608,0.9974,0.005,-1.919,1.41,97.93,21.828,16.731,65.54,-69.4,0,normal
2024-03-15 10:00:26,26,0,takeoff,40.418112,-3.702333,13.32,6.967,11,1.29,5.574,1.404,31.247,-0.3158,0.1511,1.0181,0.921,1.314,2.065,97.91,21.701,13.527,58.61,-67.4,0,normal
2024-03-15 10:00:27,27,0,takeoff,40.418141,-3.702277,13.05,4.177,11,1.31,7.553,4.805,32.77,-0.146,-0.1605,1.0188,-0.59,0.583,1.699,98.02,21.892,11.316,54.71,-71.1,0,normal
2024-03-15 10:00:28,28,0,takeoff,40.418045,-3.702284,13.41,7.599,13,1.22,6.783,0.775,33.493,-0.1621,-0.0698,0.9982,-0.843,-0.915,1.893,97.89,21.797,13.815,60.86,-65.2,0,normal
2024-03-15 10:00:29,29,0,takeoff,40.418011,-3.702218,14.32,5.472,12,1.57,5.769,2.946,35.076,-0.0177,0.3922,0.9989,-0.822,0.008,0.326,97.88,21.775,12.485,57.25,-66.9,0,normal
2024-03-15 10:00:30,30,0,takeoff,40.417945,-3.702306,14.51,1.775,12,1.31,6.717,2.243,35.52,0.5205,0.0345,1.0054,0.395,-0.834,0.849,97.85,21.817,9.307,52.08,-65.6,0,normal
2024-03-15 10:00:31,31,0,takeoff,40.418017,-3.702179,15.37,9.929,11,1.22,6.585,0.45,36.368,0.0081,-0.7349,1.0273,0.794,0.06,1.799,97.91,21.77,16.094,64.53,-68.5,0,normal
2024-03-15 10:00:32,32,0,takeoff,40.417871,-3.702089,16.15,14.17,12,1.51,7.592,1.309,38.679,-0.3564,0.0286,1.0214,0.434,0.287,2.015,97.91,21.817,19.633,70.73,-66.5,0,normal
2024-03-15 10:00:33,33,0,takeoff,40.417765,-3.702128,16.23,3.978,11,1.2,5.714,1.162,40.472,0.1494,0.3324,1.0139,-0.659,-0.074,0.398,97.86,21.788,11.087,55.03,-71.5,0,normal
2024-03-15 10:00:34,34,0,takeoff,40.417805,-3.702044,16.57,8.699,11,1.38,7.211,2.352,40.302,0.01,-0.2132,0.9784,0.795,-0.022,1.792,97.96,21.851,14.929,61.85,-60.4,0,normal
2024-03-15 10:00:35,35,0,takeoff,40.417647,-3.701996,17.52,8.002,13,1.44,7.83,0.137,42.611,-0.1796,-0.088,0.9945,0.094,-1.365,1.166,97.75,21.765,14.621,61.59,-66.0,0,normal
2024-03-15 10:00:36,36,0,takeoff,40.417662,-3.702007,18.26,8.37,12,1.24,7.496,0.39,43.222,-0.0112,-0.1632,0.9956,0.18,-0.811,-0.536,98.04,21.778,14.851,61.62,-62.1,0,normal
2024-03-15 10:00:37,37,0,takeoff,40.417496,-3.701956,17.99,10.709,12,1.23,9.165,-1.883,43.732,-0.0297,0.4044,1.0284,1.022,1.578,0.916,97.93,21.828,16.772,65.54,-68.0,0,normal
2024-03-15 10:00:38,38,0,takeoff,40.41747,-3.701989,19.25,1.356,13,1.22,8.562,1.989,45.034,0.2111,0.4995,0.9952,-0.768,-0.396,1.419,97.95,21.799,9.021,51.11,-70.3,0,normal
2024-03-15 10:00:39,39,0,takeoff,40.417487,-3.701929,19.75,5.158,12,2.2,7.699,-1.016,46.808,0.0656,-0.3387,1.0251,-0.202,-0.45,2.311,98.05,21.74,11.914,56.37,-68.7,0,normal
2024-03-15 10:00:40,40,0,takeoff,40.417455,-3.701867,20.29,7.171,11,1.48,8.036,0.181,47.798,-0.317,-0.3999,0.9886,0.555,0.181,1.113,98.02,21.837,13.628,60.47,-67.4,0,normal
2024-03-15 10:00:41,41,0,takeoff,40.417367,-3.701872,20.87,8.861,12,1.27,8.189,-0.447,48.544,-0.0614,-0.0524,0.9902,0.13,-0.502,0.725,97.92,21.781,14.917,61.61,-67.6,0,normal
2024-03-15 10:00:42,42,0,takeoff,40.417292,-3.701892,21.66,8.033,12,1.28,8.368,-0.643,49.553,0.2422,-0.083,1.0096,-1.636,0.514,1.218,98.03,21.846,14.571,61.24,-61.6,0,normal
2024-03-15 10:00:43,43,0,takeoff,40.417221,-3.701837,21.39,11.377,12,1.41,5.734,0.067,51.177,-0.2768,-0.0013,1.0314,-0.418,0.301,1.568,98.14,21.807,17.253,66.27,-69.8,0,normal
2024-03-15 10:00:44,44,0,takeoff,40.417101,-3.7018,22.03,8.824,11,1.32,7.595,0.731,52.897,-0.1327,0.3457,0.9958,-0.196,-1.063,2.519,97.88,21.741,14.952,62.16,-69.1,0,normal
2024-03-15 10:00:45,45,0,takeoff,40.417077,-3.701927,22.38,4.232,12,1.26,6.199,-0.885,53.997,0.4274,0.3018,0.9487,1.021,-1.595,1.364,98.06,21.893,11.454,55.76,-65.0,0,normal
2024-03-15 10:00:46,46,0,takeoff,40.417028,-3.701758,23.0,4.662,11,1.21,9.528,-0.675,54.949,-0.1452,-0.0715,0.9687,1.363,0.462,0.548,97.87,21.841,11.919,55.83,-72.0,0,normal
2024-03-15 10:00:47,47,0,takeoff,40.417041,-3.701826,23.96,4.715,13,1.51,7.927,-1.193,56.501,-0.0426,-0.6399,1.006,-1.469,-0.195,1.463,98.1,21.842,11.726,56.19,-67.3,0,normal
2024-03-15 10:00:48,48,0,takeoff,40.416943,-3.701783,23.6,15.137,11,1.64,7.765,-0.693,58.12,-0.1541,-0.1337,0.9705,-0.199,-0.299,1.236,97.91,21.828,20.082,71.27,-66.8,0,normal
2024-03-15 10:00:49,49,0,takeoff,40.416775,-3.701741,24.24,7.848,13,1.25,9.061,-2.36,58.997,-0.4118,0.5828,0.9827,0.377,-0.399,0.356,97.91,21.846,14.726,62.08,-66.0,0,normal
2024-03-15 10:00:50,50,0,takeoff,40.416816,-3.701869,25.41,5.132,13,1.21,8.47,-1.005,59.939,0.3327,-0.1091,1.0002,-1.625,0.024,0.442,98.1,21.841,11.997,56.96,-66.1,0,normal
2024-03-15 10:00:51,51,0,takeoff,40.416718,-3.701836,25.81,9.931,11,1.23,6.579,-1.15,61.664,0.1683,-0.0557,0.951,-0.314,0.151,1.288,98.06,21.773,16.225,64.81,-61.2,0,normal
2024-03-15 10:00:52,52,0,takeoff,40.416641,-3.701818,25.89,4.341,11,1.31,7.809,-1.355,61.92,0.0967,0.383,0.9924,0.593,-0.896,0.509,97.92,21.822,11.574,55.33,-69.9,0,normal
2024-03-15 10:00:53,53,0,takeoff,40.416642,-3.701848,26.76,4.418,13,1.27,7.445,-3.27,63.488,-0.0136,-0.0831,0.9767,-2.128,-0.914,2.014,98.0,21.872,11.3,54.84,-69.1,0,normal
2024-03-15 10:00:54,54,0,takeoff,40.416601,-3.701729,27.1,6.108,13,1.22,5.697,-2.947,64.699,-0.5383,-0.4911,0.97,0.071,0.435,0.951,97.91,21.836,12.841,58.28,-65.5,0,normal
2024-03-15 10:00:55,55,0,takeoff,40.416534,-3.701867,27.95,13.42,12,1.32,6.898,-2.703,65.382,0.1415,-0.2346,0.984,0.283,-1.243,0.908,97.82,21.792,18.948,69.67,-66.5,0,normal
2024-03-15 10:00:56,56,0,takeoff,40.416383,-3.701863,28.02,10.287,11,1.25,7.432,-4.473,66.99,0.1745,0.4312,0.9786,0.256,1.051,-0.218,98.0,21.851,16.267,64.18,-66.1,0,normal
2024-03-15 10:00:57,57,0,takeoff,40.416348,-3.701838,28.81,4.228,13,1.21,7.432,-1.661,67.363,-0.2114,0.3613,1.0094,-1.195,1.174,2.394,97.95,21.801,11.117,54.64,-71.5,0,normal
2024-03-15 10:00:58,58,0,takeoff,40.416319,-3.701923,29.79,4.222,11,1.41,5.701,-3.418,70.556,0.2169,-0.268,1.0239,0.389,-0.422,1.631,97.89,21.854,11.528,54.95,-60.6,0,normal
2024-03-15 10:00:59,59,0,takeoff,40.416291,-3.701899,29.68,9.089,11,1.37,8.763,-3.265,70.331,0.0322,-0.3325,0.9927,1.572,-0.609,0.894,98.11,21.911,15.177,62.5,-65.8,0,normal
2024-03-15 10:01:00,60,0,takeoff,40.416158,-3.701882,30.01,9.943,13,1.55,7.152,-4.264,72.793,-0.1882,0.0844,0.9881,-0.62,-0.911,0.999,97.89,21.737,16.077,63.88,-72.0,0,normal
2024-03-15 10:01:01,61,0,takeoff,40.416113,-3.701935,30.72,8.625,13,1.27,7.204,-5.146,73.219,-0.0622,0.0052,0.9917,0.635,0.642,1.744,98.0,21.877,15.463,62.62,-65.4,0,normal
2024-03-15 10:01:02,62,0,takeoff,40.416008,-3.701945,30.89,9.488,11,1.23,7.517,-4.549,74.682,-0.1354,0.3864,0.9778,-0.547,1.291,0.536,98.09,21.951,15.733,63.77,-70.5,0,normal
2024-03-15 10:01:03,63,0,takeoff,40.415946,-3.701991,32.22,5.321,12,1.29,5.96,-3.846,75.356,0.0829,0.5344,0.9742,0.209,1.519,0.926,97.95,21.84,12.456,57.38,-64.4,0,normal
2024-03-15 10:01:04,64,0,takeoff,40.415989,-3.702066,32.05,0.998,13,1.5,7.315,-3.505,76.904,0.4927,-0.3755,0.9671,0.319,-0.529,1.77,97.91,21.854,8.846,50.92,-71.1,0,normal
2024-03-15 10:01:05,65,0,takeoff,40.41596,-3.702002,32.42,9.817,11,1.26,6.181,-4.123,78.325,-0.1124,-0.4121,0.9734,-0.834,-0.702,2.04,98.01,21.792,15.71,63.73,-64.2,0,normal
2024-03-15 10:01:06,66,0,takeoff,40.415833,-3.70196,32.75,7.834,12,1.26,5.392,-4.037,79.532,-0.4974,0.2297,1.0326,0.961,-0.278,1.123,98.02,21.802,14.57,62.32,-71.0,0,normal
2024-03-15 10:01:07,67,0,takeoff,40.415832,-3.702078,33.83,7.69,11,1.23,6.996,-4.814,80.787,0.0829,-0.2151,0.9862,1.347,0.189,0.574,98.07,21.825,14.072,60.11,-70.1,0,normal
2024-03-15 10:01:08,68,0,takeoff,40.415746,-3.7021,34.26,10.529,11,2.06,7.93,-4.066,81.416,-0.003,-0.0629,0.9412,1.062,0.757,0.833,98.17,21.834,16.554,64.36,-66.8,0,normal
2024-03-15 10:01:09,69,0,takeoff,40.415644,-3.702111,34.35,8.405,13,1.88,6.835,-3.158,82.56,0.0238,0.5756,0.9883,-0.039,-0.165,1.346,97.93,21.744,15.118,61.72,-69.1,0,normal
2024-03-15 10:01:10,70,0,takeoff,40.415642,-3.702245,35.17,1.195,12,1.41,6.892,-4.006,83.203,0.2869,-0.0502,0.9682,-1.501,0.23,2.016,98.0,21.813,8.983,51.41,-68.8,0,normal
2024-03-15 10:01:11,71,0,takeoff,40.415651,-3.702135,35.05,6.549,11,1.25,4.973,-3.965,85.462,-0.0817,-0.2582,1.0012,-1.791,-0.31,1.182,97.85,21.836,13.486,58.73,-71.8,0,normal
2024-03-15 10:01:12,72,0,takeoff,40.415523,-3.702249,36.06,6.393,12,1.49,3.487,-4.536,86.941,-0.2458,-0.3241,0.999,1.208,-1.816,1.531,98.04,21.766,13.195,58.56,-68.2,0,normal
2024-03-15 10:01:13,73,0,takeoff,40.415556,-3.702218,36.64,13.44,12,1.38,6.992,-6.381,88.408,0.0187,-0.1159,1.0011,2.011,-1.263,0.289,98.0,21.831,18.645,68.42,-64.6,0,normal
2024-03-15 10:01:14,74,0,takeoff,40.4153,-3.702379,37.51,7.756,13,1.48,7.464,-5.962,88.953,0.2831,0.7498,0.9992,0.167,1.066,1.046,97.96,21.822,14.276,61.47,-61.7,0,normal
2024-03-15 10:01:15,75,0,takeoff,40.415427,-3.702295,37.27,2.609,11,1.59,6.639,-4.495,89.617,-0.1445,-0.0292,0.9925,-1.249,1.99,0.911,97.91,21.791,9.966,53.54,-64.8,0,normal
2024-03-15 10:01:16,76,0,takeoff,40.415346,-3.702392,37.62,10.152,11,1.28,4.169,-4.985,90.351,-0.2313,-0.3688,0.9709,-2.517,-0.516,1.191,97.94,21.836,16.39,63.73,-65.2,0,normal
2024-03-15 10:01:17,77,0,takeoff,40.415285,-3.70245,38.23,6.964,13,1.69,2.965,-4.551,92.921,0.0453,-0.0731,0.9985,-0.021,0.674,1.942,98.0,21.843,13.825,60.68,-72.3,0,normal
2024-03-15 10:01:18,78,0,takeoff,40.415264,-3.702513,38.6,10.651,13,1.66,2.845,-3.322,92.702,0.1822,0.001,1.0204,-0.794,1.341,1.022,97.88,21.781,16.592,64.26,-67.3,0,normal
2024-03-15 10:01:19,79,0,takeoff,40.41512,-3.702587,39.9,5.564,11,1.36,1.873,-4.273,94.63,0.0992,0.6159,1.0363,0.044,-0.447,1.706,97.94,21.865,12.828,58.17,-69.3,0,normal
2024-03-15 10:01:20,80,0,takeoff,40.415171,-3.702564,40.46,4.242,13,1.43,3.529,-3.733,95.888,-0.423,0.2927,0.9952,1.437,-0.076,1.178,97.98,21.846,11.44,55.17,-71.8,0,normal
2024-03-15 10:01:21,81,0,takeoff,40.415164,-3.702669,40.6,10.962,11,1.31,5.346,-4.881,97.165,-0.1919,-0.4694,0.9974,0.143,-0.075,1.261,97.82,21.867,16.96,65.33,-71.0,0,normal
2024-03-15 10:01:22,82,0,takeoff,40.415185,-3.702827,41.37,9.388,12,1.41,3.006,-5.759,98.418,0.5558,-0.5855,1.01,-1.16,-0.524,1.061,97.87,21.795,16.131,63.55,-65.1,0,normal
2024-03-15 10:01:23,83,0,takeoff,40.415053,-3.702838,41.54,9.912,12,1.36,3.292,-4.979,99.669,0.2812,0.1495,1.0299,0.33,-0.118,0.217,97.91,21.789,16.514,65.56,-68.9,0,normal
2024-03-15 10:01:24,84,0,takeoff,40.415007,-3.702846,41.97,3.729,13,1.28,4.331,-5.686,99.592,-0.1799,0.5975,0.9903,-0.887,0.609,1.784,98.13,21.837,10.975,54.69,-71.7,0,normal
2024-03-15 10:01:25,85,0,takeoff,40.414993,-3.702877,42.4,4.731,12,1.28,1.942,-3.276,102.007,-0.0644,0.1357,1.0139,-0.755,0.09,1.0,97.89,21.861,11.885,56.51,-69.2,0,normal
2024-03-15 10:01:26,86,0,takeoff,40.415036,-3.702951,42.91,3.034,11,1.41,4.614,-3.989,102.085,-0.2364,-0.4277,0.9835,0.76,0.325,1.116,97.97,21.809,10.266,52.94,-66.3,0,normal
2024-03-15 10:01:27,87,0,takeoff,40.414981,-3.702945,43.04,11.161,12,1.83,4.305,-4.196,104.766,-0.2265,-0.0867,1.0066,-2.179,-0.004,1.554,97.87,21.793,17.108,65.09,-69.3,0,normal
2024-03-15 10:01:28,88,0,takeoff,40.414914,-3.703161,44.08,7.514,12,1.25,1.497,-3.41,105.322,0.2403,0.3256,1.0194,-1.937,-1.635,1.19,97.89,21.901,14.148,60.24,-70.8,0,normal
2024-03-15 10:01:29,89,0,takeoff,40.414944,-3.703115,44.49,4.793,12,1.3,0.699,-6.589,105.721,0.1306,0.0926,0.9742,0.567,-0.465,1.701,97.83,21.723,11.757,56.42,-70.0,0,normal
2024-03-15 10:01:30,90,0,takeoff,40.414903,-3.703273,45.22,3.954,11,1.53,1.966,-3.896,107.593,0.1417,-0.224,0.9895,0.151,0.908,1.399,98.04,21.848,11.432,55.52,-64.5,0,normal
2024-03-15 10:01:31,91,0,takeoff,40.414928,-3.703204,45.53,4.328,13,1.23,0.447,-5.702,108.915,-0.1225,-0.2269,1.0191,-0.749,-0.146,2.315,97.84,21.789,11.467,56.13,-73.4,0,normal
2024-03-15 10:01:32,92,0,takeoff,40.414828,-3.703307,45.95,7.872,11,2.23,-0.789,-4.3,110.995,-0.295,0.1583,1.0123,1.228,0.206,1.446,98.06,21.822,14.23,60.68,-68.1,0,normal
2024-03-15 10:01:33,93,0,takeoff,40.414832,-3.703343,46.24,6.791,13,1.43,1.87,-4.498,111.698,0.1561,0.0145,1.0207,0.893,0.648,0.567,98.02,21.778,13.575,59.44,-67.6,0,normal
2024-03-15 10:01:34,94,0,takeoff,40.414816,-3.703468,47.02,5.564,12,1.68,1.526,-3.412,112.972,0.3108,0.0525,1.017,-0.933,0.792,1.208,97.96,21.782,12.409,57.6,-69.5,0,normal
2024-03-15 10:01:35,95,0,takeoff,40.414751,-3.703423,47.72,1.611,12,1.56,-0.014,-3.727,114.591,-0.1588,0.4324,0.9932,-1.77,0.452,1.776,98.06,21.814,9.303,51.8,-70.2,0,normal
2024-03-15 10:01:36,96,0,takeoff,40.414831,-3.703497,47.66,7.857,12,1.5,-1.982,-2.484,115.152,-0.3472,-0.1078,1.044,-2.173,-0.404,2.135,98.28,21.9,14.767,62.05,-64.3,0,normal
2024-03-15 10:01:37,97,0,takeoff,40.414822,-3.703583,48.53,7.805,11,1.21,-2.208,-4.3,116.777,0.0999,-0.2614,1.0027,-0.052,0.325,1.555,98.02,21.869,14.129,60.71,-64.3,0,normal
2024-03-15 10:01:38,98,0,takeoff,40.414804,-3.703681,49.07,5.56,12,1.3,-0.869,-2.851,117.942,0.0313,-0.1367,0.9389,0.09,0.433,0.407,97.86,21.707,12.766,58.43,-66.9,0,normal
2024-03-15 10:01:39,99,0,takeoff,40.414789,-3.703708,49.28,7.784,11,1.25,-1.862,-3.255,118.157,0.0725,0.0307,0.9944,-0.619,-0.222,1.335,98.12,21.785,14.127,60.79,-68.9,0,normal
2024-03-15 10:01:40,100,0,takeoff,40.414729,-3.703835,49.82,4.677,11,1.61,-1.934,-4.904,120.736,0.3031,0.3686,0.9906,0.908,-0.768,0.785,97.99,21.848,11.575,56.52,-67.0,0,normal
2024-03-15 10:01:41,101,0,takeoff,40.41478,-3.70382,50.57,3.127,13,1.43,-0.559,-4.033,120.49,-0.0113,-0.0331,1.0159,0.616,0.509,0.753,98.18,21.888,10.533,54.37,-66.0,0,normal
2024-03-15 10:01:42,102,0,takeoff,40.414787,-3.703843,50.66,5.032,13,1.22,-1.165,-3.105,122.859,-0.5189,-0.1275,0.991,-0.929,0.725,0.818,97.92,21.734,12.589,58.53,-67.6,0,normal
2024-03-15 10:01:43,103,0,takeoff,40.414769,-3.703935,51.6,10.345,13,1.29,-0.647,-1.679,122.841,-0.1197,0.2574,1.022,-1.03,0.353,1.081,98.1,21.884,16.498,64.43,-66.0,0,normal
2024-03-15 10:01:44,104,0,takeoff,40.414808,-3.704087,51.73,8.077,13,1.21,-3.744,-2.16,125.101,0.2367,0.2888,1.0112,-1.196,-0.968,2.105,97.97,21.816,14.588,61.68,-68.3,0,normal
2024-03-15 10:01:45,105,0,takeoff,40.414845,-3.704095,52.82,9.46,11,1.47,-3.218,-3.619,126.931,0.1178,-0.1685,0.98,1.112,-0.791,0.922,98.23,21.904,15.523,62.25,-76.6,0,normal
2024-03-15 10:01:46,106,0,takeoff,40.41493,-3.704239,53.7,4.756,11,1.31,-2.144,-2.415,127.094,0.2767,-0.5031,0.9972,0.762,1.819,0.56,97.94,21.768,11.736,56.6,-67.7,0,normal
2024-03-15 10:01:47,107,0,takeoff,40.414857,-3.704208,53.24,3.253,13,1.25,-2.761,-0.077,128.272,-0.3073,0.0348,0.9845,0.15,0.59,1.786,98.27,21.803,10.352,53.66,-65.1,0,normal
2024-03-15 10:01:48,108,0,takeoff,40.414876,-3.704275,54.16,10.356,13,1.35,-1.701,-1.801,129.905,-0.3546,-0.0639,1.0037,0.367,-1.721,1.067,98.01,21.809,16.655,65.45,-67.1,0,normal
2024-03-15 10:01:49,109,0,takeoff,40.414876,-3.704451,54.28,9.345,13,1.21,-3.273,-2.053,130.635,0.4503,0.0855,0.9844,-0.49,0.117,1.419,98.05,21.819,15.576,63.88,-66.2,0,normal
2024-03-15 10:01:50,110,0,takeoff,40.414802,-3.704476,55.31,2.856,13,1.26,-1.792,-1.045,132.909,0.2778,0.6133,1.0015,-0.632,1.019,1.242,98.14,21.832,10.326,53.99,-68.2,0,normal
2024-03-15 10:01:51,111,0,takeoff,40.414917,-3.704492,55.12,8.424,13,1.24,-3.591,-0.582,133.296,-0.2888,0.3607,0.9946,-0.483,-0.826,1.437,97.89,21.782,14.797,61.43,-67.8,0,normal
2024-03-15 10:01:52,112,0,takeoff,40.414943,-3.704551,56.14,11.734,13,1.73,-3.188,-1.608,134.24,0.0093,-0.2894,0.997,-0.924,-0.094,0.771,98.06,21.919,17.814,66.52,-66.7,0,normal
2024-03-15 10:01:53,113,0,takeoff,40.415088,-3.704655,56.24,4.136,13,1.29,-5.069,-0.453,135.33,0.267,-0.6351,1.041,-0.714,0.804,1.345,97.94,21.725,11.492,55.95,-61.3,0,normal
2024-03-15 10:01:54,114,0,takeoff,40.414981,-3.704632,56.94,3.556,12,1.38,-4.878,-1.088,136.334,-0.1493,0.1098,0.9928,1.526,1.204,0.804,97.98,21.777,10.828,54.35,-64.7,0,normal
2024-03-15 10:01:55,115,0,takeoff,40.415033,-3.704695,57.19,7.023,13,1.34,-4.01,0.159,137.686,-0.2959,0.1221,0.9613,0.951,0.668,1.521,97.97,21.796,14.094,60.7,-65.1,0,normal
2024-03-15 10:01:56,116,0,takeoff,40.415046,-3.704773,58.25,6.641,13,1.42,-3.37,-0.192,139.025,0.2176,0.1631,1.0203,-0.202,-0.004,1.508,98.02,21.828,13.348,58.77,-66.6,0,normal
2024-03-15 10:01:57,117,0,takeoff,40.41502,-3.704856,58.25,7.108,11,1.27,-4.627,0.32,140.156,0.4269,0.492,1.0202,-1.646,-0.515,1.665,98.02,21.861,13.408,58.67,-71.3,0,normal
2024-03-15 10:01:58,118,0,takeoff,40.415168,-3.704819,59.17,9.222,13,1.23,-5.792,-0.721,141.271,-0.3109,-0.1798,0.9604,-0.648,0.004,1.654,97.91,21.848,15.191,62.22,-63.5,0,normal
